TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/23,00:05,4,0,01F0584N,01F0557N,42,90,10
2024/05/23,00:05,4,0,01F0584N,01F0557N,5,90,17
2024/05/23,00:05,4,0,01F0633N,01F0584N,31,100,21
2024/05/23,00:05,4,0,01F0633N,01F0584N,32,95,12
2024/05/23,00:05,4,0,01F0633N,01F0584N,41,0,0
2024/05/23,00:05,4,0,01F0633N,01F0584N,42,93,7
2024/05/23,00:05,4,0,01F0633N,01F0584N,5,86,18
2024/05/23,00:05,4,0,01F0578S,01F0633S,31,97,25
2024/05/23,00:05,4,0,01F0578S,01F0633S,32,91,6
2024/05/23,00:05,4,0,01F0578S,01F0633S,41,93,1
2024/05/23,00:05,4,0,01F0578S,01F0633S,42,84,6
2024/05/23,00:05,4,0,01F0578S,01F0633S,5,86,15
2024/05/23,00:05,4,0,01F0633S,01F0664S,31,100,31
2024/05/23,00:05,4,0,01F0633S,01F0664S,32,90,3
2024/05/23,00:05,4,0,01F0633S,01F0664S,41,93,2
2024/05/23,00:05,4,0,01F0633S,01F0664S,42,93,9
2024/05/23,00:05,4,0,01F0633S,01F0664S,5,90,19
2024/05/23,00:05,4,0,01F0633N,01H0579N,31,100,6
2024/05/23,00:05,4,0,01F0633N,01H0579N,32,104,1
2024/05/23,00:05,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,00:05,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,00:05,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,00:05,4,0,01F0578S,01H0610S,31,100,5
2024/05/23,00:05,4,0,01F0578S,01H0610S,32,0,0
2024/05/23,00:05,4,0,01F0578S,01H0610S,41,0,0
2024/05/23,00:05,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,00:05,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,00:10,4,0,01F0584N,01F0557N,31,99,28
2024/05/23,00:10,4,0,01F0584N,01F0557N,32,90,12
2024/05/23,00:10,4,0,01F0584N,01F0557N,41,95,2
2024/05/23,00:10,4,0,01F0584N,01F0557N,42,93,5
2024/05/23,00:10,4,0,01F0584N,01F0557N,5,90,13
2024/05/23,00:10,4,0,01F0633N,01F0584N,31,104,27
2024/05/23,00:10,4,0,01F0633N,01F0584N,32,97,9
2024/05/23,00:10,4,0,01F0633N,01F0584N,41,97,1
2024/05/23,00:10,4,0,01F0633N,01F0584N,42,90,6
2024/05/23,00:10,4,0,01F0633N,01F0584N,5,90,16
2024/05/23,00:10,4,0,01F0578S,01F0633S,31,100,33
2024/05/23,00:10,4,0,01F0578S,01F0633S,32,93,9
2024/05/23,00:10,4,0,01F0578S,01F0633S,41,0,0
2024/05/23,00:10,4,0,01F0578S,01F0633S,42,93,16
2024/05/23,00:10,4,0,01F0578S,01F0633S,5,88,14
2024/05/23,00:10,4,0,01F0633S,01F0664S,31,100,27
