TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量,Rains
2024/05/04,16:25,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,16:25,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:25,6,1,01F0578S,01H0610S,31,82,53,
2024/05/04,16:25,6,1,01F0578S,01H0610S,32,79,13,
2024/05/04,16:25,6,1,01F0578S,01H0610S,41,0,0,
2024/05/04,16:25,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:25,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,16:30,6,1,01F0584N,01F0557N,31,57,235,
2024/05/04,16:30,6,1,01F0584N,01F0557N,32,57,48,
2024/05/04,16:30,6,1,01F0584N,01F0557N,41,50,4,
2024/05/04,16:30,6,1,01F0584N,01F0557N,42,54,7,
2024/05/04,16:30,6,1,01F0584N,01F0557N,5,50,3,
2024/05/04,16:30,6,1,01F0633N,01F0584N,31,46,175,
2024/05/04,16:30,6,1,01F0633N,01F0584N,32,46,53,
2024/05/04,16:30,6,1,01F0633N,01F0584N,41,43,6,
2024/05/04,16:30,6,1,01F0633N,01F0584N,42,43,7,
2024/05/04,16:30,6,1,01F0633N,01F0584N,5,43,3,
2024/05/04,16:30,6,1,01F0578S,01F0633S,31,82,140,
2024/05/04,16:30,6,1,01F0578S,01F0633S,32,86,31,
2024/05/04,16:30,6,1,01F0578S,01F0633S,41,68,1,
2024/05/04,16:30,6,1,01F0578S,01F0633S,42,72,6,
2024/05/04,16:30,6,1,01F0578S,01F0633S,5,75,8,
2024/05/04,16:30,6,1,01F0633S,01F0664S,31,82,165,
2024/05/04,16:30,6,1,01F0633S,01F0664S,32,82,46,
2024/05/04,16:30,6,1,01F0633S,01F0664S,41,0,0,
2024/05/04,16:30,6,1,01F0633S,01F0664S,42,64,8,
2024/05/04,16:30,6,1,01F0633S,01F0664S,5,68,9,
2024/05/04,16:30,6,1,01F0633N,01H0579N,31,46,64,
2024/05/04,16:30,6,1,01F0633N,01H0579N,32,46,12,
2024/05/04,16:30,6,1,01F0633N,01H0579N,41,0,0,
2024/05/04,16:30,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,16:30,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:30,6,1,01F0578S,01H0610S,31,79,70,
2024/05/04,16:30,6,1,01F0578S,01H0610S,32,75,18,
2024/05/04,16:30,6,1,01F0578S,01H0610S,41,73,2,
2024/05/04,16:30,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:30,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,16:35,6,1,01F0584N,01F0557N,31,57,216,
2024/05/04,16:35,6,1,01F0584N,01F0557N,32,57,64,
2024/05/04,16:35,6,1,01F0584N,01F0557N,41,54,5,
2024/05/04,16:35,6,1,01F0584N,01F0557N,42,54,5,
2024/05/04,16:35,6,1,01F0584N,01F0557N,5,46,5,
2024/05/04,16:35,6,1,01F0633N,01F0584N,31,46,182,
2024/05/04,16:35,6,1,01F0633N,01F0584N,32,50,56,
2024/05/04,16:35,6,1,01F0633N,01F0584N,41,45,4,
2024/05/04,16:35,6,1,01F0633N,01F0584N,42,43,7,
2024/05/04,16:35,6,1,01F0633N,01F0584N,5,46,11,
2024/05/04,16:35,6,1,01F0578S,01F0633S,31,75,169,
2024/05/04,16:35,6,1,01F0578S,01F0633S,32,72,30,
2024/05/04,16:35,6,1,01F0578S,01F0633S,41,75,1,
2024/05/04,16:35,6,1,01F0578S,01F0633S,42,64,9,
2024/05/04,16:35,6,1,01F0578S,01F0633S,5,68,10,
2024/05/04,16:35,6,1,01F0633S,01F0664S,31,86,176,
2024/05/04,16:35,6,1,01F0633S,01F0664S,32,84,32,
2024/05/04,16:35,6,1,01F0633S,01F0664S,41,79,1,
2024/05/04,16:35,6,1,01F0633S,01F0664S,42,72,3,
2024/05/04,16:35,6,1,01F0633S,01F0664S,5,75,5,
2024/05/04,16:35,6,1,01F0633N,01H0579N,31,46,69,
2024/05/04,16:35,6,1,01F0633N,01H0579N,32,46,14,
2024/05/04,16:35,6,1,01F0633N,01H0579N,41,0,0,
2024/05/04,16:35,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,16:35,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:35,6,1,01F0578S,01H0610S,31,79,75,
2024/05/04,16:35,6,1,01F0578S,01H0610S,32,75,15,
2024/05/04,16:35,6,1,01F0578S,01H0610S,41,0,0,
2024/05/04,16:35,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:35,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,16:40,6,1,01F0584N,01F0557N,31,57,164,
2024/05/04,16:40,6,1,01F0584N,01F0557N,32,57,52,
2024/05/04,16:40,6,1,01F0584N,01F0557N,41,50,5,
2024/05/04,16:40,6,1,01F0584N,01F0557N,42,54,7,
2024/05/04,16:40,6,1,01F0584N,01F0557N,5,54,8,
2024/05/04,16:40,6,1,01F0633N,01F0584N,31,50,184,
2024/05/04,16:40,6,1,01F0633N,01F0584N,32,50,50,
2024/05/04,16:40,6,1,01F0633N,01F0584N,41,10,2,
2024/05/04,16:40,6,1,01F0633N,01F0584N,42,46,11,
2024/05/04,16:40,6,1,01F0633N,01F0584N,5,50,5,
2024/05/04,16:40,6,1,01F0578S,01F0633S,31,68,136,
2024/05/04,16:40,6,1,01F0578S,01F0633S,32,68,35,
2024/05/04,16:40,6,1,01F0578S,01F0633S,41,57,4,
2024/05/04,16:40,6,1,01F0578S,01F0633S,42,61,7,
2024/05/04,16:40,6,1,01F0578S,01F0633S,5,61,1,
2024/05/04,16:40,6,1,01F0633S,01F0664S,31,82,191,
2024/05/04,16:40,6,1,01F0633S,01F0664S,32,79,38,
2024/05/04,16:40,6,1,01F0633S,01F0664S,41,75,2,
2024/05/04,16:40,6,1,01F0633S,01F0664S,42,72,3,
2024/05/04,16:40,6,1,01F0633S,01F0664S,5,72,5,
2024/05/04,16:40,6,1,01F0633N,01H0579N,31,50,48,
2024/05/04,16:40,6,1,01F0633N,01H0579N,32,50,24,
2024/05/04,16:40,6,1,01F0633N,01H0579N,41,43,1,
2024/05/04,16:40,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,16:40,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:40,6,1,01F0578S,01H0610S,31,75,83,
2024/05/04,16:40,6,1,01F0578S,01H0610S,32,79,13,
2024/05/04,16:40,6,1,01F0578S,01H0610S,41,75,1,
2024/05/04,16:40,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:40,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,16:45,6,1,01F0584N,01F0557N,31,43,238,
2024/05/04,16:45,6,1,01F0584N,01F0557N,32,43,67,
2024/05/04,16:45,6,1,01F0584N,01F0557N,41,43,3,
2024/05/04,16:45,6,1,01F0584N,01F0557N,42,39,9,
2024/05/04,16:45,6,1,01F0584N,01F0557N,5,34,2,
2024/05/04,16:45,6,1,01F0633N,01F0584N,31,50,193,
2024/05/04,16:45,6,1,01F0633N,01F0584N,32,50,51,
2024/05/04,16:45,6,1,01F0633N,01F0584N,41,52,2,
2024/05/04,16:45,6,1,01F0633N,01F0584N,42,46,5,
2024/05/04,16:45,6,1,01F0633N,01F0584N,5,46,4,
2024/05/04,16:45,6,1,01F0578S,01F0633S,31,72,183,
2024/05/04,16:45,6,1,01F0578S,01F0633S,32,75,45,
2024/05/04,16:45,6,1,01F0578S,01F0633S,41,70,2,
2024/05/04,16:45,6,1,01F0578S,01F0633S,42,68,8,
2024/05/04,16:45,6,1,01F0578S,01F0633S,5,57,7,
2024/05/04,16:45,6,1,01F0633S,01F0664S,31,86,182,
2024/05/04,16:45,6,1,01F0633S,01F0664S,32,79,44,
2024/05/04,16:45,6,1,01F0633S,01F0664S,41,0,0,
2024/05/04,16:45,6,1,01F0633S,01F0664S,42,75,9,
2024/05/04,16:45,6,1,01F0633S,01F0664S,5,73,2,
2024/05/04,16:45,6,1,01F0633N,01H0579N,31,50,60,
2024/05/04,16:45,6,1,01F0633N,01H0579N,32,50,19,
2024/05/04,16:45,6,1,01F0633N,01H0579N,41,34,2,
2024/05/04,16:45,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,16:45,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:45,6,1,01F0578S,01H0610S,31,79,70,
2024/05/04,16:45,6,1,01F0578S,01H0610S,32,79,19,
2024/05/04,16:45,6,1,01F0578S,01H0610S,41,79,1,
2024/05/04,16:45,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:45,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,16:50,6,1,01F0584N,01F0557N,31,54,277,
2024/05/04,16:50,6,1,01F0584N,01F0557N,32,54,77,
2024/05/04,16:50,6,1,01F0584N,01F0557N,41,54,2,
2024/05/04,16:50,6,1,01F0584N,01F0557N,42,48,6,
2024/05/04,16:50,6,1,01F0584N,01F0557N,5,54,7,
2024/05/04,16:50,6,1,01F0633N,01F0584N,31,57,218,
2024/05/04,16:50,6,1,01F0633N,01F0584N,32,57,58,
2024/05/04,16:50,6,1,01F0633N,01F0584N,41,36,2,
2024/05/04,16:50,6,1,01F0633N,01F0584N,42,50,7,
2024/05/04,16:50,6,1,01F0633N,01F0584N,5,50,4,
2024/05/04,16:50,6,1,01F0578S,01F0633S,31,72,163,
2024/05/04,16:50,6,1,01F0578S,01F0633S,32,68,43,
2024/05/04,16:50,6,1,01F0578S,01F0633S,41,0,0,
2024/05/04,16:50,6,1,01F0578S,01F0633S,42,64,10,
2024/05/04,16:50,6,1,01F0578S,01F0633S,5,64,4,
2024/05/04,16:50,6,1,01F0633S,01F0664S,31,86,180,
2024/05/04,16:50,6,1,01F0633S,01F0664S,32,75,34,
2024/05/04,16:50,6,1,01F0633S,01F0664S,41,75,1,
2024/05/04,16:50,6,1,01F0633S,01F0664S,42,75,5,
2024/05/04,16:50,6,1,01F0633S,01F0664S,5,79,8,
2024/05/04,16:50,6,1,01F0633N,01H0579N,31,57,53,
2024/05/04,16:50,6,1,01F0633N,01H0579N,32,57,11,
2024/05/04,16:50,6,1,01F0633N,01H0579N,41,0,0,
2024/05/04,16:50,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,16:50,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:50,6,1,01F0578S,01H0610S,31,75,60,
2024/05/04,16:50,6,1,01F0578S,01H0610S,32,72,13,
2024/05/04,16:50,6,1,01F0578S,01H0610S,41,72,1,
2024/05/04,16:50,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:50,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,16:55,6,1,01F0584N,01F0557N,31,50,230,
2024/05/04,16:55,6,1,01F0584N,01F0557N,32,50,63,
2024/05/04,16:55,6,1,01F0584N,01F0557N,41,52,2,
2024/05/04,16:55,6,1,01F0584N,01F0557N,42,48,4,
2024/05/04,16:55,6,1,01F0584N,01F0557N,5,57,3,
2024/05/04,16:55,6,1,01F0633N,01F0584N,31,57,193,
2024/05/04,16:55,6,1,01F0633N,01F0584N,32,57,52,
2024/05/04,16:55,6,1,01F0633N,01F0584N,41,0,0,
2024/05/04,16:55,6,1,01F0633N,01F0584N,42,57,6,
2024/05/04,16:55,6,1,01F0633N,01F0584N,5,54,12,
2024/05/04,16:55,6,1,01F0578S,01F0633S,31,72,161,
2024/05/04,16:55,6,1,01F0578S,01F0633S,32,72,38,
2024/05/04,16:55,6,1,01F0578S,01F0633S,41,64,2,
2024/05/04,16:55,6,1,01F0578S,01F0633S,42,68,11,
2024/05/04,16:55,6,1,01F0578S,01F0633S,5,68,4,
2024/05/04,16:55,6,1,01F0633S,01F0664S,31,93,167,
2024/05/04,16:55,6,1,01F0633S,01F0664S,32,90,37,
2024/05/04,16:55,6,1,01F0633S,01F0664S,41,0,0,
2024/05/04,16:55,6,1,01F0633S,01F0664S,42,82,9,
2024/05/04,16:55,6,1,01F0633S,01F0664S,5,75,5,
2024/05/04,16:55,6,1,01F0633N,01H0579N,31,57,49,
2024/05/04,16:55,6,1,01F0633N,01H0579N,32,57,14,
2024/05/04,16:55,6,1,01F0633N,01H0579N,41,57,1,
2024/05/04,16:55,6,1,01F0633N,01H0579N,42,57,1,
2024/05/04,16:55,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,16:55,6,1,01F0578S,01H0610S,31,64,64,
2024/05/04,16:55,6,1,01F0578S,01H0610S,32,68,15,
2024/05/04,16:55,6,1,01F0578S,01H0610S,41,54,1,
2024/05/04,16:55,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,16:55,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:00,6,1,01F0584N,01F0557N,31,54,242,
2024/05/04,17:00,6,1,01F0584N,01F0557N,32,54,69,
2024/05/04,17:00,6,1,01F0584N,01F0557N,41,50,6,
2024/05/04,17:00,6,1,01F0584N,01F0557N,42,50,7,
2024/05/04,17:00,6,1,01F0584N,01F0557N,5,50,9,
2024/05/04,17:00,6,1,01F0633N,01F0584N,31,61,179,
2024/05/04,17:00,6,1,01F0633N,01F0584N,32,61,41,
2024/05/04,17:00,6,1,01F0633N,01F0584N,41,64,1,
2024/05/04,17:00,6,1,01F0633N,01F0584N,42,57,11,
2024/05/04,17:00,6,1,01F0633N,01F0584N,5,54,9,
2024/05/04,17:00,6,1,01F0578S,01F0633S,31,68,148,
2024/05/04,17:00,6,1,01F0578S,01F0633S,32,68,30,
2024/05/04,17:00,6,1,01F0578S,01F0633S,41,64,3,
2024/05/04,17:00,6,1,01F0578S,01F0633S,42,57,11,
2024/05/04,17:00,6,1,01F0578S,01F0633S,5,61,4,
2024/05/04,17:00,6,1,01F0633S,01F0664S,31,82,172,
2024/05/04,17:00,6,1,01F0633S,01F0664S,32,82,35,
2024/05/04,17:00,6,1,01F0633S,01F0664S,41,75,1,
2024/05/04,17:00,6,1,01F0633S,01F0664S,42,90,5,
2024/05/04,17:00,6,1,01F0633S,01F0664S,5,0,0,
2024/05/04,17:00,6,1,01F0633N,01H0579N,31,57,70,
2024/05/04,17:00,6,1,01F0633N,01H0579N,32,57,18,
2024/05/04,17:00,6,1,01F0633N,01H0579N,41,0,0,
2024/05/04,17:00,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,17:00,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:00,6,1,01F0578S,01H0610S,31,57,70,
2024/05/04,17:00,6,1,01F0578S,01H0610S,32,57,14,
2024/05/04,17:00,6,1,01F0578S,01H0610S,41,0,0,
2024/05/04,17:00,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,17:00,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:05,6,1,01F0584N,01F0557N,31,54,227,
2024/05/04,17:05,6,1,01F0584N,01F0557N,32,54,56,
2024/05/04,17:05,6,1,01F0584N,01F0557N,41,57,7,
2024/05/04,17:05,6,1,01F0584N,01F0557N,42,50,14,
2024/05/04,17:05,6,1,01F0584N,01F0557N,5,54,9,
2024/05/04,17:05,6,1,01F0633N,01F0584N,31,68,164,
2024/05/04,17:05,6,1,01F0633N,01F0584N,32,64,50,
2024/05/04,17:05,6,1,01F0633N,01F0584N,41,0,0,
2024/05/04,17:05,6,1,01F0633N,01F0584N,42,64,10,
2024/05/04,17:05,6,1,01F0633N,01F0584N,5,63,4,
2024/05/04,17:05,6,1,01F0578S,01F0633S,31,64,124,
2024/05/04,17:05,6,1,01F0578S,01F0633S,32,64,32,
2024/05/04,17:05,6,1,01F0578S,01F0633S,41,57,1,
2024/05/04,17:05,6,1,01F0578S,01F0633S,42,54,6,
2024/05/04,17:05,6,1,01F0578S,01F0633S,5,54,6,
2024/05/04,17:05,6,1,01F0633S,01F0664S,31,79,183,
2024/05/04,17:05,6,1,01F0633S,01F0664S,32,79,42,
2024/05/04,17:05,6,1,01F0633S,01F0664S,41,72,3,
2024/05/04,17:05,6,1,01F0633S,01F0664S,42,68,11,
2024/05/04,17:05,6,1,01F0633S,01F0664S,5,61,5,
2024/05/04,17:05,6,1,01F0633N,01H0579N,31,61,54,
2024/05/04,17:05,6,1,01F0633N,01H0579N,32,61,12,
2024/05/04,17:05,6,1,01F0633N,01H0579N,41,61,1,
2024/05/04,17:05,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,17:05,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:05,6,1,01F0578S,01H0610S,31,66,78,
2024/05/04,17:05,6,1,01F0578S,01H0610S,32,68,22,
2024/05/04,17:05,6,1,01F0578S,01H0610S,41,57,1,
2024/05/04,17:05,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,17:05,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:10,6,1,01F0584N,01F0557N,31,57,255,
2024/05/04,17:10,6,1,01F0584N,01F0557N,32,57,59,
2024/05/04,17:10,6,1,01F0584N,01F0557N,41,54,5,
2024/05/04,17:10,6,1,01F0584N,01F0557N,42,50,8,
2024/05/04,17:10,6,1,01F0584N,01F0557N,5,54,6,
2024/05/04,17:10,6,1,01F0633N,01F0584N,31,68,204,
2024/05/04,17:10,6,1,01F0633N,01F0584N,32,64,41,
2024/05/04,17:10,6,1,01F0633N,01F0584N,41,64,1,
2024/05/04,17:10,6,1,01F0633N,01F0584N,42,64,6,
2024/05/04,17:10,6,1,01F0633N,01F0584N,5,61,5,
2024/05/04,17:10,6,1,01F0578S,01F0633S,31,61,124,
2024/05/04,17:10,6,1,01F0578S,01F0633S,32,57,48,
2024/05/04,17:10,6,1,01F0578S,01F0633S,41,0,0,
2024/05/04,17:10,6,1,01F0578S,01F0633S,42,54,12,
2024/05/04,17:10,6,1,01F0578S,01F0633S,5,55,8,
2024/05/04,17:10,6,1,01F0633S,01F0664S,31,82,177,
2024/05/04,17:10,6,1,01F0633S,01F0664S,32,82,34,
2024/05/04,17:10,6,1,01F0633S,01F0664S,41,0,0,
2024/05/04,17:10,6,1,01F0633S,01F0664S,42,64,7,
2024/05/04,17:10,6,1,01F0633S,01F0664S,5,72,9,
2024/05/04,17:10,6,1,01F0633N,01H0579N,31,68,38,
2024/05/04,17:10,6,1,01F0633N,01H0579N,32,64,16,
2024/05/04,17:10,6,1,01F0633N,01H0579N,41,0,0,
2024/05/04,17:10,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,17:10,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:10,6,1,01F0578S,01H0610S,31,72,64,
2024/05/04,17:10,6,1,01F0578S,01H0610S,32,75,11,
2024/05/04,17:10,6,1,01F0578S,01H0610S,41,73,2,
2024/05/04,17:10,6,1,01F0578S,01H0610S,42,61,1,
2024/05/04,17:10,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:15,6,1,01F0584N,01F0557N,31,61,256,
2024/05/04,17:15,6,1,01F0584N,01F0557N,32,61,63,
2024/05/04,17:15,6,1,01F0584N,01F0557N,41,57,1,
2024/05/04,17:15,6,1,01F0584N,01F0557N,42,57,8,
2024/05/04,17:15,6,1,01F0584N,01F0557N,5,57,3,
2024/05/04,17:15,6,1,01F0633N,01F0584N,31,75,193,
2024/05/04,17:15,6,1,01F0633N,01F0584N,32,75,62,
2024/05/04,17:15,6,1,01F0633N,01F0584N,41,72,1,
2024/05/04,17:15,6,1,01F0633N,01F0584N,42,68,19,
2024/05/04,17:15,6,1,01F0633N,01F0584N,5,64,5,
2024/05/04,17:15,6,1,01F0578S,01F0633S,31,54,145,
2024/05/04,17:15,6,1,01F0578S,01F0633S,32,54,51,
2024/05/04,17:15,6,1,01F0578S,01F0633S,41,50,3,
2024/05/04,17:15,6,1,01F0578S,01F0633S,42,50,8,
2024/05/04,17:15,6,1,01F0578S,01F0633S,5,50,9,
2024/05/04,17:15,6,1,01F0633S,01F0664S,31,86,157,
2024/05/04,17:15,6,1,01F0633S,01F0664S,32,86,59,
2024/05/04,17:15,6,1,01F0633S,01F0664S,41,82,1,
2024/05/04,17:15,6,1,01F0633S,01F0664S,42,72,13,
2024/05/04,17:15,6,1,01F0633S,01F0664S,5,72,4,
2024/05/04,17:15,6,1,01F0633N,01H0579N,31,79,47,
2024/05/04,17:15,6,1,01F0633N,01H0579N,32,75,15,
2024/05/04,17:15,6,1,01F0633N,01H0579N,41,0,0,
2024/05/04,17:15,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,17:15,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:15,6,1,01F0578S,01H0610S,31,54,66,
2024/05/04,17:15,6,1,01F0578S,01H0610S,32,55,12,
2024/05/04,17:15,6,1,01F0578S,01H0610S,41,0,0,
2024/05/04,17:15,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,17:15,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:20,6,1,01F0584N,01F0557N,31,57,241,
2024/05/04,17:20,6,1,01F0584N,01F0557N,32,61,71,
2024/05/04,17:20,6,1,01F0584N,01F0557N,41,57,7,
2024/05/04,17:20,6,1,01F0584N,01F0557N,42,54,12,
2024/05/04,17:20,6,1,01F0584N,01F0557N,5,54,6,
2024/05/04,17:20,6,1,01F0633N,01F0584N,31,82,208,
2024/05/04,17:20,6,1,01F0633N,01F0584N,32,82,51,
2024/05/04,17:20,6,1,01F0633N,01F0584N,41,75,5,
2024/05/04,17:20,6,1,01F0633N,01F0584N,42,75,6,
2024/05/04,17:20,6,1,01F0633N,01F0584N,5,75,5,
2024/05/04,17:20,6,1,01F0578S,01F0633S,31,50,145,
2024/05/04,17:20,6,1,01F0578S,01F0633S,32,50,52,
2024/05/04,17:20,6,1,01F0578S,01F0633S,41,0,0,
2024/05/04,17:20,6,1,01F0578S,01F0633S,42,46,9,
2024/05/04,17:20,6,1,01F0578S,01F0633S,5,46,4,
2024/05/04,17:20,6,1,01F0633S,01F0664S,31,79,182,
2024/05/04,17:20,6,1,01F0633S,01F0664S,32,75,47,
2024/05/04,17:20,6,1,01F0633S,01F0664S,41,75,4,
2024/05/04,17:20,6,1,01F0633S,01F0664S,42,79,5,
2024/05/04,17:20,6,1,01F0633S,01F0664S,5,63,4,
2024/05/04,17:20,6,1,01F0633N,01H0579N,31,82,57,
2024/05/04,17:20,6,1,01F0633N,01H0579N,32,81,14,
2024/05/04,17:20,6,1,01F0633N,01H0579N,41,75,1,
2024/05/04,17:20,6,1,01F0633N,01H0579N,42,75,1,
2024/05/04,17:20,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:20,6,1,01F0578S,01H0610S,31,43,67,
2024/05/04,17:20,6,1,01F0578S,01H0610S,32,43,16,
2024/05/04,17:20,6,1,01F0578S,01H0610S,41,43,1,
2024/05/04,17:20,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,17:20,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:25,6,1,01F0584N,01F0557N,31,57,284,
2024/05/04,17:25,6,1,01F0584N,01F0557N,32,57,66,
2024/05/04,17:25,6,1,01F0584N,01F0557N,41,54,3,
2024/05/04,17:25,6,1,01F0584N,01F0557N,42,61,9,
2024/05/04,17:25,6,1,01F0584N,01F0557N,5,57,3,
2024/05/04,17:25,6,1,01F0633N,01F0584N,31,82,223,
2024/05/04,17:25,6,1,01F0633N,01F0584N,32,79,42,
2024/05/04,17:25,6,1,01F0633N,01F0584N,41,75,1,
2024/05/04,17:25,6,1,01F0633N,01F0584N,42,75,12,
2024/05/04,17:25,6,1,01F0633N,01F0584N,5,72,4,
2024/05/04,17:25,6,1,01F0578S,01F0633S,31,50,159,
2024/05/04,17:25,6,1,01F0578S,01F0633S,32,50,42,
2024/05/04,17:25,6,1,01F0578S,01F0633S,41,46,1,
2024/05/04,17:25,6,1,01F0578S,01F0633S,42,46,15,
2024/05/04,17:25,6,1,01F0578S,01F0633S,5,46,3,
2024/05/04,17:25,6,1,01F0633S,01F0664S,31,86,172,
2024/05/04,17:25,6,1,01F0633S,01F0664S,32,86,46,
2024/05/04,17:25,6,1,01F0633S,01F0664S,41,77,2,
2024/05/04,17:25,6,1,01F0633S,01F0664S,42,79,11,
2024/05/04,17:25,6,1,01F0633S,01F0664S,5,73,4,
2024/05/04,17:25,6,1,01F0633N,01H0579N,31,79,59,
2024/05/04,17:25,6,1,01F0633N,01H0579N,32,79,9,
2024/05/04,17:25,6,1,01F0633N,01H0579N,41,18,1,
2024/05/04,17:25,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,17:25,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:25,6,1,01F0578S,01H0610S,31,46,69,
2024/05/04,17:25,6,1,01F0578S,01H0610S,32,50,22,
2024/05/04,17:25,6,1,01F0578S,01H0610S,41,0,0,
2024/05/04,17:25,6,1,01F0578S,01H0610S,42,46,1,
2024/05/04,17:25,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:30,6,1,01F0584N,01F0557N,31,61,243,
2024/05/04,17:30,6,1,01F0584N,01F0557N,32,57,48,
2024/05/04,17:30,6,1,01F0584N,01F0557N,41,59,2,
2024/05/04,17:30,6,1,01F0584N,01F0557N,42,54,5,
2024/05/04,17:30,6,1,01F0584N,01F0557N,5,54,1,
2024/05/04,17:30,6,1,01F0633N,01F0584N,31,90,176,
2024/05/04,17:30,6,1,01F0633N,01F0584N,32,84,44,
2024/05/04,17:30,6,1,01F0633N,01F0584N,41,82,1,
2024/05/04,17:30,6,1,01F0633N,01F0584N,42,75,3,
2024/05/04,17:30,6,1,01F0633N,01F0584N,5,79,7,
2024/05/04,17:30,6,1,01F0578S,01F0633S,31,57,161,
2024/05/04,17:30,6,1,01F0578S,01F0633S,32,57,48,
2024/05/04,17:30,6,1,01F0578S,01F0633S,41,43,1,
2024/05/04,17:30,6,1,01F0578S,01F0633S,42,54,12,
2024/05/04,17:30,6,1,01F0578S,01F0633S,5,52,2,
2024/05/04,17:30,6,1,01F0633S,01F0664S,31,86,171,
2024/05/04,17:30,6,1,01F0633S,01F0664S,32,86,39,
2024/05/04,17:30,6,1,01F0633S,01F0664S,41,0,0,
2024/05/04,17:30,6,1,01F0633S,01F0664S,42,75,10,
2024/05/04,17:30,6,1,01F0633S,01F0664S,5,82,2,
2024/05/04,17:30,6,1,01F0633N,01H0579N,31,86,36,
2024/05/04,17:30,6,1,01F0633N,01H0579N,32,86,13,
2024/05/04,17:30,6,1,01F0633N,01H0579N,41,25,1,
2024/05/04,17:30,6,1,01F0633N,01H0579N,42,0,0,
2024/05/04,17:30,6,1,01F0633N,01H0579N,5,0,0,
2024/05/04,17:30,6,1,01F0578S,01H0610S,31,46,74,
2024/05/04,17:30,6,1,01F0578S,01H0610S,32,46,17,
2024/05/04,17:30,6,1,01F0578S,01H0610S,41,54,1,
2024/05/04,17:30,6,1,01F0578S,01H0610S,42,0,0,
2024/05/04,17:30,6,1,01F0578S,01H0610S,5,0,0,
2024/05/04,17:35,6,1,01F0584N,01F0557N,31,79,247,
2024/05/04,17:35,6,1,01F0584N,01F0557N,32,82,59,
2024/05/04,17:35,6,1,01F0584N,01F0557N,41,61,3,
2024/05/04,17:35,6,1,01F0584N,01F0557N,42,43,2,
2024/05/04,17:35,6,1,01F0584N,01F0557N,5,63,8,
2024/05/04,17:35,6,1,01F0633N,01F0584N,31,82,204,
2024/05/04,17:35,6,1,01F0633N,01F0584N,32,82,50,
2024/05/04,17:35,6,1,01F0633N,01F0584N,41,79,3,
2024/05/04,17:35,6,1,01F0633N,01F0584N,42,75,6,
2024/05/04,17:35,6,1,01F0633N,01F0584N,5,73,6,
2024/05/04,17:35,6,1,01F0578S,01F0633S,31,57,156,
2024/05/04,17:35,6,1,01F0578S,01F0633S,32,54,41,
